,Account,Compound,Date,Negative,Neutral,Positive,Text,Tweets Ago
399,@FoxNews,0.765,Thu Mar 08 17:12:17 +0000 2018,0.55,0.085,0.365,"Moments ago, President @realDonaldTrump celebrated #InternationalWomensDay by touting positive economic news for th… https://t.co/zn4nRtFZlZ",100
400,@nytimes,0.0,Thu Mar 08 22:05:05 +0000 2018,0.773,0.114,0.114,"“I am a pawn caught between the federal and state governments, like a child between 2 fighting parents. Each is thr… https://t.co/iJYsW8BVXs",1
401,@nytimes,0.5719,Thu Mar 08 21:55:07 +0000 2018,0.764,0.0,0.236,"“It’s more than just racist,” one activist said. “It celebrates human subjugation.” https://t.co/eHZNoiKExV",2
402,@nytimes,0.0314,Thu Mar 08 21:45:08 +0000 2018,0.717,0.138,0.145,Unsubscribing from IRL junk mail is almost as easy as unsubscribing from email spam https://t.co/x9AHYuxw63,3
403,@nytimes,0.0,Thu Mar 08 21:35:08 +0000 2018,1.0,0.0,0.0,One NYT reader's reaction to a group of U.S. allies signing a broad trade deal that was originally conceived by the… https://t.co/vuaOELJ0Nw,4
404,@nytimes,0.7506,Thu Mar 08 21:30:26 +0000 2018,0.775,0.0,0.225,"RT @DanBilefsky: Here is how my Quebec road trip is shaping up as Canadians share tips, infused with a love of la Belle province -  https:/…",5
405,@nytimes,-0.6808,Thu Mar 08 21:25:07 +0000 2018,0.61,0.329,0.061,"With no collective bargaining rights, no contract and no legal right to strike, West Virginia teachers managed to m… https://t.co/ZGt0V3TPy9",6
406,@nytimes,-0.7003,Thu Mar 08 21:15:13 +0000 2018,0.746,0.254,0.0,"RT @rickgladstone: Some women, impatient over the fight for equality and glacial pace of change, found large and small ways to protest — wi…",7
407,@nytimes,0.0,Thu Mar 08 21:05:03 +0000 2018,1.0,0.0,0.0,Deceptively simple to make and the payoff is just sublime https://t.co/q3LkEi3CGq,8
408,@nytimes,0.0,Thu Mar 08 21:02:29 +0000 2018,1.0,0.0,0.0,"Breaking News: President Trump signed orders authorizing tariffs on steel and aluminum, sparing Canada and Mexico a… https://t.co/caCAWB3EJc",9
409,@nytimes,-0.5574,Thu Mar 08 20:55:04 +0000 2018,0.854,0.146,0.0,"RT @EricNagourney: BREAKING. Charlotte Brontë, woman who gave the world ‘Jane Eyre,’ has died. In, um, 1855. The NYT's @susandominus and it…",10
410,@nytimes,0.0,Thu Mar 08 20:45:14 +0000 2018,1.0,0.0,0.0,"In Opinion

Op-Ed contributors John McCain and Angelina Jolie write, ""Around the world, there is profound concern t… https://t.co/INrpy9G6vp",11
411,@nytimes,0.0,Thu Mar 08 20:44:41 +0000 2018,1.0,0.0,0.0,RT @amyfiscus: Here are the Facebook messages that a low-level Trump campaign aide in Florida unwittingly sent to Russian trolls https://t.…,12
412,@nytimes,0.0258,Thu Mar 08 20:35:09 +0000 2018,0.948,0.0,0.052,"A revamped TPP has been signed by Canada, Japan and 9 other nations. The U.S. had backed out of the sweeping trade… https://t.co/dlo4ZiiHTA",13
413,@nytimes,0.6124,Thu Mar 08 20:25:09 +0000 2018,0.62,0.08,0.299,From everyone cares and everything matters to no one cares and nothing matters. Here are 25 songs that tell us wher… https://t.co/WrWO20bfRl,14
414,@nytimes,0.0,Thu Mar 08 20:15:14 +0000 2018,1.0,0.0,0.0,"RT @peterbakernyt: As aides head for the doors in record numbers, Trump increasingly relies on his own judgment, in effect operating a pres…",15
415,@nytimes,-0.4754,Thu Mar 08 20:05:07 +0000 2018,0.866,0.134,0.0,"“It’s sort of disheartening at first to realize how much we humans are responsible,"" one MIT researcher said of fal… https://t.co/Is8MHKlM3C",16
416,@nytimes,0.0,Thu Mar 08 20:02:56 +0000 2018,1.0,0.0,0.0,"In this commercial, see how The New York Times shines a light on women’s rights around the world… https://t.co/IYXFimC3RY",17
417,@nytimes,0.0,Thu Mar 08 19:55:06 +0000 2018,1.0,0.0,0.0,"The sickle cell mutation arose 7,300 years ago in just one person in West Africa, scientists say. Its purpose: a sh… https://t.co/uvwLqD4yiI",18
418,@nytimes,-0.743,Thu Mar 08 19:45:06 +0000 2018,0.588,0.412,0.0,"Despite ominous rumblings, a trade war is not inevitable. Here's why. https://t.co/VTWS84K9GR",19
419,@nytimes,0.836,Thu Mar 08 19:35:03 +0000 2018,0.613,0.042,0.345,RT @TomJolly: A unique @nytimes special section coming Sunday devoted to  remarkable women who were overlooked in our obituaries - until no…,20
420,@nytimes,0.0,Thu Mar 08 22:05:05 +0000 2018,0.773,0.114,0.114,"“I am a pawn caught between the federal and state governments, like a child between 2 fighting parents. Each is thr… https://t.co/iJYsW8BVXs",21
421,@nytimes,0.5719,Thu Mar 08 21:55:07 +0000 2018,0.764,0.0,0.236,"“It’s more than just racist,” one activist said. “It celebrates human subjugation.” https://t.co/eHZNoiKExV",22
422,@nytimes,0.0314,Thu Mar 08 21:45:08 +0000 2018,0.717,0.138,0.145,Unsubscribing from IRL junk mail is almost as easy as unsubscribing from email spam https://t.co/x9AHYuxw63,23
423,@nytimes,0.0,Thu Mar 08 21:35:08 +0000 2018,1.0,0.0,0.0,One NYT reader's reaction to a group of U.S. allies signing a broad trade deal that was originally conceived by the… https://t.co/vuaOELJ0Nw,24
424,@nytimes,0.7506,Thu Mar 08 21:30:26 +0000 2018,0.775,0.0,0.225,"RT @DanBilefsky: Here is how my Quebec road trip is shaping up as Canadians share tips, infused with a love of la Belle province -  https:/…",25
425,@nytimes,-0.6808,Thu Mar 08 21:25:07 +0000 2018,0.61,0.329,0.061,"With no collective bargaining rights, no contract and no legal right to strike, West Virginia teachers managed to m… https://t.co/ZGt0V3TPy9",26
426,@nytimes,-0.7003,Thu Mar 08 21:15:13 +0000 2018,0.746,0.254,0.0,"RT @rickgladstone: Some women, impatient over the fight for equality and glacial pace of change, found large and small ways to protest — wi…",27
427,@nytimes,0.0,Thu Mar 08 21:05:03 +0000 2018,1.0,0.0,0.0,Deceptively simple to make and the payoff is just sublime https://t.co/q3LkEi3CGq,28
428,@nytimes,0.0,Thu Mar 08 21:02:29 +0000 2018,1.0,0.0,0.0,"Breaking News: President Trump signed orders authorizing tariffs on steel and aluminum, sparing Canada and Mexico a… https://t.co/caCAWB3EJc",29
429,@nytimes,-0.5574,Thu Mar 08 20:55:04 +0000 2018,0.854,0.146,0.0,"RT @EricNagourney: BREAKING. Charlotte Brontë, woman who gave the world ‘Jane Eyre,’ has died. In, um, 1855. The NYT's @susandominus and it…",30
430,@nytimes,0.0,Thu Mar 08 20:45:14 +0000 2018,1.0,0.0,0.0,"In Opinion

Op-Ed contributors John McCain and Angelina Jolie write, ""Around the world, there is profound concern t… https://t.co/INrpy9G6vp",31
431,@nytimes,0.0,Thu Mar 08 20:44:41 +0000 2018,1.0,0.0,0.0,RT @amyfiscus: Here are the Facebook messages that a low-level Trump campaign aide in Florida unwittingly sent to Russian trolls https://t.…,32
432,@nytimes,0.0258,Thu Mar 08 20:35:09 +0000 2018,0.948,0.0,0.052,"A revamped TPP has been signed by Canada, Japan and 9 other nations. The U.S. had backed out of the sweeping trade… https://t.co/dlo4ZiiHTA",33
433,@nytimes,0.6124,Thu Mar 08 20:25:09 +0000 2018,0.62,0.08,0.299,From everyone cares and everything matters to no one cares and nothing matters. Here are 25 songs that tell us wher… https://t.co/WrWO20bfRl,34
434,@nytimes,0.0,Thu Mar 08 20:15:14 +0000 2018,1.0,0.0,0.0,"RT @peterbakernyt: As aides head for the doors in record numbers, Trump increasingly relies on his own judgment, in effect operating a pres…",35
435,@nytimes,-0.4754,Thu Mar 08 20:05:07 +0000 2018,0.866,0.134,0.0,"“It’s sort of disheartening at first to realize how much we humans are responsible,"" one MIT researcher said of fal… https://t.co/Is8MHKlM3C",36
436,@nytimes,0.0,Thu Mar 08 20:02:56 +0000 2018,1.0,0.0,0.0,"In this commercial, see how The New York Times shines a light on women’s rights around the world… https://t.co/IYXFimC3RY",37
437,@nytimes,0.0,Thu Mar 08 19:55:06 +0000 2018,1.0,0.0,0.0,"The sickle cell mutation arose 7,300 years ago in just one person in West Africa, scientists say. Its purpose: a sh… https://t.co/uvwLqD4yiI",38
438,@nytimes,-0.743,Thu Mar 08 19:45:06 +0000 2018,0.588,0.412,0.0,"Despite ominous rumblings, a trade war is not inevitable. Here's why. https://t.co/VTWS84K9GR",39
439,@nytimes,0.836,Thu Mar 08 19:35:03 +0000 2018,0.613,0.042,0.345,RT @TomJolly: A unique @nytimes special section coming Sunday devoted to  remarkable women who were overlooked in our obituaries - until no…,40
440,@nytimes,0.4404,Thu Mar 08 19:25:06 +0000 2018,0.804,0.0,0.196,"Michael B. Jordan says his company will adopt inclusion riders, the diversity effort championed by Frances McDorman… https://t.co/TWUvNJcIqX",41
441,@nytimes,0.6369,Thu Mar 08 19:15:11 +0000 2018,0.802,0.0,0.198,RT @nytvideo: Today is International Women's Day. These are our best videos about women around the world: https://t.co/qcOdXNPcrh,42
442,@nytimes,0.0,Thu Mar 08 19:05:51 +0000 2018,1.0,0.0,0.0,"Here’s how @bxchen rated the Galaxy S9’s new features, using a series of AR Emoji https://t.co/UtoqDZpYSt https://t.co/Td3HZnYFsh",43
443,@nytimes,-0.743,Thu Mar 08 18:55:07 +0000 2018,0.741,0.259,0.0,"Peter Thiel, Silicon Valley’s iconoclast, argues that the anger being turned on Facebook is less about Russia and m… https://t.co/M001mevhc5",44
444,@nytimes,-0.34,Thu Mar 08 18:45:07 +0000 2018,0.876,0.124,0.0,RT @MaggieAstor: The Florida legislature passed its first gun control bill in years. Here's what's in it. https://t.co/NA0srjqxYA,45
445,@nytimes,0.128,Thu Mar 08 18:35:08 +0000 2018,0.927,0.0,0.073,"Adam Rippon: ""I kind of have a feeling that I’ve used the Olympics to get myself to meet the world"" https://t.co/jycpwaju5R",46
446,@nytimes,0.296,Thu Mar 08 18:25:03 +0000 2018,0.714,0.11,0.176,Cigna struck a big deal for Express Scripts. Here's what it reveals about health care. https://t.co/fm175MQ0TQ,47
447,@nytimes,0.0,Thu Mar 08 18:15:07 +0000 2018,1.0,0.0,0.0,"RT @nytopinion: The next Standing Rock may be in Oregon, where the Klamath Tribes have joined with other Native American tribes to oppose a…",48
448,@nytimes,0.0,Thu Mar 08 18:05:03 +0000 2018,1.0,0.0,0.0,"President Trump said he might spare close allies such as Canada, Mexico and Australia from the stiff new tariffs he… https://t.co/J4W0zK6fau",49
449,@nytimes,0.0,Thu Mar 08 17:54:03 +0000 2018,1.0,0.0,0.0,RT @ckoettl: 1/8 Here’s how we used satellite images &amp; geographic data to find burned villages in the Democratic Republic of Congo. We comb…,50
450,@nytimes,-0.3612,Thu Mar 08 17:45:08 +0000 2018,0.741,0.16,0.099,President Trump said violent video games and movies may play a role in school shootings — a claim that has been rej… https://t.co/Oic9z5FW93,51
451,@nytimes,0.0,Thu Mar 08 17:35:07 +0000 2018,1.0,0.0,0.0,Clocks spring forward this weekend. Florida never wants them to fall back. https://t.co/tWqLL2Qooe,52
452,@nytimes,-0.6597,Thu Mar 08 17:27:00 +0000 2018,0.794,0.206,0.0,"Henrietta Lacks 1920-1951

Cancer cells were taken from her body without permission. They led to a medical revoluti… https://t.co/ahGsObOCRA",53
453,@nytimes,-0.0516,Thu Mar 08 17:23:00 +0000 2018,0.763,0.122,0.115,"Qiu Jin 1875-1907

With her passion for wine and bomb making, Qiu Jin was unlike most women born in late 19th-centu… https://t.co/BkarOc1r1g",54
454,@nytimes,0.3612,Thu Mar 08 17:19:00 +0000 2018,0.872,0.0,0.128,"Sylvia Plath 1932-1963

“Out of the ash
I rise with my red hair
And I eat men like air.” https://t.co/2BZvaJLlKW",55
455,@nytimes,0.5994,Thu Mar 08 17:15:01 +0000 2018,0.736,0.048,0.216,"We are committed to doing better. We’ll be adding to this collection each week, as Overlooked becomes a regular fea… https://t.co/iRt1DJFcm4",56
456,@nytimes,-0.4939,Thu Mar 08 17:12:35 +0000 2018,0.682,0.232,0.086,"Historically, distant conflicts have been difficult to analyze. But new technologies allow us to investigate them i… https://t.co/KQLgXtpJmj",57
457,@nytimes,-0.6249,Thu Mar 08 17:05:08 +0000 2018,0.814,0.186,0.0,"We used NASA data, satellite imagery and video forensics to investigate a recent flare-up of violence in the Democr… https://t.co/kb4GS4GERK",58
458,@nytimes,0.2263,Thu Mar 08 16:55:10 +0000 2018,0.739,0.108,0.153,"If you’re worried about the stock market, find someone to give you a hug. Let us explain. https://t.co/4fY0CMPQbY",59
459,@nytimes,-0.7964,Thu Mar 08 16:45:17 +0000 2018,0.657,0.278,0.066,RT @SarahMaslinNir: Yeah the subways are bad. Have you tried riding the bus?  My story on what’s gone wrong as the city buses lose record r…,60
460,@nytimes,-0.2755,Thu Mar 08 16:30:17 +0000 2018,0.912,0.088,0.0,"""In my career, and I’ve been doing this since I was 14, I’ve never seen anything like this. So many more young peop… https://t.co/jJf19q2wln",61
461,@nytimes,0.0,Thu Mar 08 16:15:16 +0000 2018,1.0,0.0,0.0,"RT @nytopinion: Trump's hires include people who confess to crimes, who are secretly operating as foreign agents, who allegedly beat their…",62
462,@nytimes,-0.4854,Thu Mar 08 16:08:07 +0000 2018,0.673,0.222,0.105,An ex-Russian spy and his daughter are in critical but stable condition after being poisoned by a nerve agent in En… https://t.co/gUX0Uxm4YT,63
463,@nytimes,0.0,Thu Mar 08 16:00:22 +0000 2018,1.0,0.0,0.0,How to spend 36 hours in Auckland https://t.co/iMTInGZYN8,64
464,@nytimes,0.0,Thu Mar 08 15:46:03 +0000 2018,1.0,0.0,0.0,RT @nytpolitics: Robert Mueller has learned of two conversations in recent months in which President Trump asked key witnesses about matter…,65
465,@nytimes,0.0,Thu Mar 08 15:30:04 +0000 2018,1.0,0.0,0.0,"""I collected active-fire data from NASA — thermal anomalies, or hot spots, that are recorded daily. It showed dozen… https://t.co/86kdZT9vJt",66
466,@nytimes,0.34,Thu Mar 08 15:16:03 +0000 2018,0.882,0.0,0.118,The Republican-controlled House plans to vote next week on legislation to beef up security at the nation's schools https://t.co/KspRcraIP6,67
467,@nytimes,-0.0258,Thu Mar 08 15:04:52 +0000 2018,0.939,0.061,0.0,"@NatalieOrnell This is just a start. We’ll be adding to this collection each week, as Overlooked becomes a regular… https://t.co/wIgq14YgOD",68
468,@nytimes,0.0,Thu Mar 08 15:00:37 +0000 2018,1.0,0.0,0.0,Morning Briefing: Here's what you need to know to start your day https://t.co/LplSWO0gCH https://t.co/eGXYbEWLYF,69
469,@nytimes,0.0,Thu Mar 08 14:43:05 +0000 2018,1.0,0.0,0.0,RT @nytgraphics: Airports and cities around the Bay Area could be submerged in 80 years https://t.co/4WHKg5C4a2,70
470,@nytimes,-0.34,Thu Mar 08 14:29:03 +0000 2018,0.789,0.211,0.0,"Florida gun bill: What's in it, and what isn't https://t.co/WP3uMOood0",71
471,@nytimes,-0.6249,Thu Mar 08 14:21:12 +0000 2018,0.758,0.242,0.0,The video shows a black man being Tasered and beaten during a confrontation with 2 white police officers who accuse… https://t.co/cj4LG0F1U1,72
472,@nytimes,-0.6369,Thu Mar 08 14:11:04 +0000 2018,0.763,0.237,0.0,"Feminist groups in Spain asked women to spend no money and to ignore chores for the day to go on a ""domestic"" strike https://t.co/Xq1ooSX9sg",73
473,@nytimes,-0.2732,Thu Mar 08 14:00:29 +0000 2018,0.676,0.188,0.135,China pledged to hit back at the United States if it sets off a trade war https://t.co/3UuDGD2gjF,74
474,@nytimes,-0.6697,Thu Mar 08 13:44:04 +0000 2018,0.756,0.244,0.0,"New York City’s failing subways get a lot of attention. But its buses, which serve a more vulnerable population, ar… https://t.co/RhKDwRqBHN",75
475,@nytimes,0.3612,Thu Mar 08 13:31:04 +0000 2018,0.848,0.0,0.152,Stormy Daniels was the topic du jour of late night comedy on Wednesday. A roundup: https://t.co/mg7cidxv1k,76
476,@nytimes,0.5859,Thu Mar 08 13:20:02 +0000 2018,0.789,0.0,0.211,President Trump dined at the ornate home of a prominent Washington lawyer with wealthy donors who are expected to p… https://t.co/Hs5DJf5S71,77
477,@nytimes,0.25,Thu Mar 08 13:08:00 +0000 2018,0.905,0.0,0.095,"Ida B. Wells 1862-1931

“Somebody must show that the Afro-American race is more sinned against than sinning, and it… https://t.co/iu4vU15aBD",78
478,@nytimes,0.0,Thu Mar 08 13:04:00 +0000 2018,1.0,0.0,0.0,"Madhubala 1933-1969

Madhubala was barely 16 when she became a Bollywood superstar. And she was uninhibited for an… https://t.co/rjxSx8Tg5o",79
479,@nytimes,0.0,Thu Mar 08 13:00:06 +0000 2018,1.0,0.0,0.0,"Since 1851, obituaries in The New York Times have been dominated by white men. Now, we're adding the stories of 15… https://t.co/DUv6REyUMJ",80
480,@nytimes,0.0,Thu Mar 08 12:49:07 +0000 2018,1.0,0.0,0.0,Morning Briefing: Here's what you need to know to start your day https://t.co/PfZAmKU0Kz https://t.co/CBURYaUUF6,81
481,@nytimes,0.5719,Thu Mar 08 12:41:05 +0000 2018,0.761,0.0,0.239,"In Opinion

Op-Ed contributor Sylvie Kauffmann writes, ""Senior European officials admit that however good their coo… https://t.co/6mZLKkVzmj",82
482,@nytimes,0.6908,Thu Mar 08 12:30:16 +0000 2018,0.759,0.0,0.241,"In two months, the United States plans to open a new embassy to fulfill Trump's recognition of Jerusalem as Israel'… https://t.co/UJkEf0Xo3b",83
483,@nytimes,0.5719,Thu Mar 08 12:19:04 +0000 2018,0.783,0.0,0.217,"The United States has moved to allow hunters to import big-game trophies, including elephant tusks and lion hides,… https://t.co/LmyVoENHLl",84
484,@nytimes,0.0,Thu Mar 08 12:11:04 +0000 2018,1.0,0.0,0.0,"President Trump is set to formalize tariffs on steel and aluminum imports, over the objections of more than 100 Rep… https://t.co/OiqBm3vxbD",85
485,@nytimes,-0.6249,Thu Mar 08 11:59:06 +0000 2018,0.758,0.242,0.0,The video shows a black man being Tasered and beaten during a confrontation with 2 white police officers who accuse… https://t.co/BBaYD3JbnV,86
486,@nytimes,0.2263,Thu Mar 08 11:50:00 +0000 2018,0.909,0.0,0.091,@ChuBailiang Even those who thought that they had taken the full measure of Xi Jinping's ambition are surprised by… https://t.co/Mlz3e1e8wp,87
487,@nytimes,0.3612,Thu Mar 08 11:45:04 +0000 2018,0.884,0.0,0.116,"A group of 11 nations — including major U.S. allies like Japan, Canada and Australia — is set to sign a broad trade… https://t.co/kbxPa3e9X6",88
488,@nytimes,0.0,Thu Mar 08 11:30:27 +0000 2018,1.0,0.0,0.0,Morning Briefing: Here's what you need to know to start your day https://t.co/uA0TR0tqy9 https://t.co/07nGM9rwNh,89
489,@nytimes,0.2263,Thu Mar 08 11:15:06 +0000 2018,0.921,0.0,0.079,Even those who thought that they had taken the full measure of Xi Jinpin's ambition are surprised by how fast he ha… https://t.co/R2YpFopJoY,90
490,@nytimes,0.0,Thu Mar 08 11:00:04 +0000 2018,1.0,0.0,0.0,These extraordinary women — and so many others — did not have obituaries in The New York Times. Until now. https://t.co/wXBoqxi2TZ,91
491,@nytimes,-0.6705,Thu Mar 08 10:47:06 +0000 2018,0.8,0.2,0.0,"Peter Madsen, who is said to have killed and dismembered journalist Kim Wall, goes on trial in Denmark https://t.co/Fp3E6IYchG",92
492,@nytimes,0.1779,Thu Mar 08 10:30:10 +0000 2018,0.817,0.078,0.105,"RT @RorySmith: What struck me most about Juventus last night was that, in those last 15 minutes, Chiellini and Barzagli were definitely hav…",93
493,@nytimes,-0.3875,Thu Mar 08 10:16:04 +0000 2018,0.889,0.111,0.0,"""The E.U. is concerned that behind it all, there are people in the U.S. administration that don't care that there m… https://t.co/dPxO0566Sx",94
494,@nytimes,-0.4588,Thu Mar 08 09:59:08 +0000 2018,0.636,0.364,0.0,How to cut down on unwanted junk mail https://t.co/K4kUYQGmvK,95
495,@nytimes,0.4019,Thu Mar 08 09:45:11 +0000 2018,0.876,0.0,0.124,"Trump asked his former chief of staff, Reince Priebus, how his interview had gone with the special counsel’s invest… https://t.co/Exmmktzf6F",96
496,@nytimes,-0.6908,Thu Mar 08 09:30:09 +0000 2018,0.783,0.217,0.0,"""This is being treated as a major incident involving attempted murder by administration of a nerve agent,"" said Bri… https://t.co/8nQVbAgnMb",97
497,@nytimes,0.0,Thu Mar 08 09:14:08 +0000 2018,1.0,0.0,0.0,"The cells that eat, regurgitate and then re-eat your tattoos https://t.co/PUQV5Nd1IV",98
498,@nytimes,0.4215,Thu Mar 08 09:02:02 +0000 2018,0.817,0.0,0.183,"President Trump asked key witnesses in the Russia inquiry about matters they discussed with the special counsel, ig… https://t.co/3Q0HLS2ni3",99
499,@nytimes,0.6486,Thu Mar 08 08:47:01 +0000 2018,0.751,0.0,0.249,The excavation of Rome’s newest subway line has been the gift that keeps on giving for archaeologists https://t.co/pFdiUHTYKC,100
